transaction_id,original_timestamp,bin_country,card_type,card_network,issuing_bank,invoice_amount_usd,day_of_month,day_of_week,hour_of_day,is_payday_proximity,is_banking_settlement_window,current_gateway,retry_attempt_number,elapsed_days_since_first_decline,decline_code,retry_success
35374f6d-b30e-4f97-950d-522f95333cb7,2026-08-19T13:27:33.207273,IN,debit,rupay,axis_bank,89.0,24,5,10,0,1,billdesk,1,0.8739,card_velocity_exceeded,1
45574497-3891-49fd-b6c3-d93f56924536,2026-08-19T08:25:34.266435,IN,upi,upi_autopay,cred,999.0,3,5,8,1,0,billdesk,2,2.9941,bank_server_down,0
c60dfc80-f13f-4c9f-853b-9c32ed638388,2026-08-12T02:13:46.161740,IN,credit,visa,sbi,999.0,10,4,18,1,0,billdesk,4,7.9422,do_not_honor,0
13cd2131-10ef-4ebc-8573-66c14c4bf786,2026-08-25T12:43:13.879361,IN,debit,rupay,hdfc_bank,89.0,1,0,18,1,0,payu,3,4.4622,do_not_honor,0
6faa3113-0ae2-4a5a-9f08-3418952e8bd0,2026-09-09T00:46:57.633378,IN,upi,upi_autopay,cred,690.0,13,2,17,0,0,billdesk,2,2.124,insufficient_funds,0
d30c4d5d-5335-4106-977a-5e9845db9a6a,2026-09-11T10:40:18.358224,IN,upi,upi_autopay,sbi,999.0,13,1,18,0,0,razorpay,2,2.724,gateway_timeout,1
285db0a4-0181-44f2-8bf3-abcbb243dfdd,2026-09-03T01:28:40.320304,IN,debit,rupay,axis_bank,690.0,18,5,16,0,0,billdesk,1,0.9172,issuer_unavailable,0
756bf87a-4836-42ed-b7b1-f70bfb6b9850,2026-08-20T08:07:40.690854,IN,upi,upi_autopay,sbi,1499.0,1,5,15,1,0,razorpay,3,6.9117,do_not_honor,0
81b5efbc-e602-4296-bd3a-a48e63d54af6,2026-08-24T21:14:36.899017,IN,debit,mastercard,axis_bank,149.0,22,5,21,0,0,payu,1,0.7572,expired_card,0
149bf3b2-a86b-474a-87ff-80c9f8e9116e,2026-08-15T07:50:53.365556,IN,debit,rupay,kotak_mahindra,1499.0,14,6,8,0,0,payu,4,8.8707,generic_decline,0
4592e3ae-07c0-4bb8-b95b-a3bb4ebb2060,2026-08-30T12:08:33.781347,IN,upi,upi_autopay,gpay,1499.0,16,1,14,0,0,payu,3,3.3688,insufficient_funds,0
6939c9f3-8e36-46cc-a1dd-a00d89546738,2026-08-22T03:51:25.853223,IN,upi,upi_autopay,sbi,999.0,11,1,8,0,0,payu,2,1.9539,insufficient_funds,0
295d6e6f-9b58-4f30-88b0-32663d62593c,2026-09-05T03:36:11.885366,IN,upi,upi_autopay,sbi,1499.0,19,0,17,0,0,razorpay,1,0.0212,insufficient_funds,0
f449070e-d3be-4616-92f8-624ec61a20cd,2026-08-29T09:20:22.586384,IN,upi,upi_autopay,sbi,149.0,14,1,17,0,0,razorpay,2,3.27,invalid_cvv,0
daff067f-c95b-4b76-b40e-f2ae46f9bef7,2026-09-05T19:26:59.404867,IN,upi,upi_autopay,gpay,1499.0,14,6,14,0,0,billdesk,1,0.0224,bank_server_down,1
e7361047-a8bc-47ba-9f7c-4f4f1a1f52a7,2026-08-28T18:23:29.930847,IN,credit,rupay,sbi,149.0,13,6,1,0,0,cashfree,1,0.2802,insufficient_funds,0
fe69dedb-37e8-4b98-bb92-2e681c0b1c2c,2026-08-30T11:13:39.253463,IN,credit,mastercard,axis_bank,1499.0,3,4,3,1,0,cashfree,2,1.2992,insufficient_funds,0
199c729c-6a91-49e8-85ee-94a094d39977,2026-08-31T14:10:34.797816,IN,upi,upi_autopay,phonepe,999.0,29,2,5,1,0,cashfree,3,6.8016,network_error,0
18d54847-0497-4426-8978-498ed38e7ef2,2026-08-30T09:46:24.797032,IN,upi,upi_autopay,icici_bank,149.0,9,1,10,1,1,cashfree,2,2.0955,network_error,0
2e1022de-714b-45fa-83a4-1af41722478a,2026-09-05T12:59:34.920141,IN,upi,upi_autopay,icici_bank,89.0,7,0,14,1,0,razorpay,1,0.2105,bank_server_down,1
114b409a-758b-4d5f-89fd-aca4c30cb02a,2026-09-05T12:23:17.676545,IN,debit,rupay,icici_bank,15999.0,17,6,11,0,1,billdesk,1,0.6787,rbi_afa_limit_exceeded,0
c110c3c4-66cc-493a-b53b-fe216a5fc538,2026-09-16T20:42:07.547130,IN,upi,upi_autopay,hdfc_bank,1499.0,11,4,3,0,0,razorpay,1,1.1614,insufficient_funds,0
1ba80f4c-84ab-4810-a09f-1bb0e9b1830a,2026-09-01T23:37:23.828144,IN,upi,upi_autopay,hdfc_bank,690.0,12,6,20,0,0,cashfree,2,3.7423,insufficient_funds,0
e3273a44-0c44-4305-b8a0-4863c2f8d919,2026-08-28T21:18:10.906863,IN,upi,upi_autopay,phonepe,149.0,26,5,18,0,0,payu,1,1.3575,bank_server_down,1
5d6f3d84-c992-4012-a04b-6ab8f2a72258,2026-09-06T01:07:13.460847,IN,upi,upi_autopay,hdfc_bank,49999.0,16,0,21,0,0,payu,2,3.6717,rbi_afa_limit_exceeded,0
6456bfd6-8839-4ad3-b7e4-32669b1cf2f7,2026-08-31T01:26:54.286028,IN,debit,mastercard,sbi,999.0,9,6,14,1,0,payu,3,4.4243,insufficient_funds,1
cf57e60a-5d27-4242-a17a-547b24d23e6c,2026-09-16T18:36:58.119135,IN,prepaid,rupay,icici_bank,999.0,27,0,8,0,0,payu,1,1.0115,insufficient_funds,0
62353871-a61f-4e78-ace8-06b78b48c51d,2026-08-17T10:51:46.621197,IN,credit,visa,sbi,89.0,26,3,14,0,0,billdesk,3,4.0169,insufficient_funds,1
e367e0ed-2a9b-4fd8-b762-98739153c7de,2026-08-28T20:33:08.499690,IN,upi,upi_autopay,hdfc_bank,89.0,12,5,0,0,0,cashfree,1,0.036,card_velocity_exceeded,1
27bc1f5e-044b-4f85-bfd8-6b1aa0289415,2026-08-31T06:22:58.632278,IN,debit,mastercard,axis_bank,149.0,31,2,8,1,0,payu,1,0.0117,insufficient_funds,0
7b5241d4-4978-4a8a-892c-6377f3a8c502,2026-08-25T05:00:52.036064,IN,upi,upi_autopay,gpay,999.0,2,5,19,1,0,cashfree,2,3.8406,upi_mandate_revoked,0
821203c9-53cd-4b22-a438-1473f2f7a778,2026-09-03T21:55:50.045184,IN,debit,rupay,kotak_mahindra,149.0,29,4,10,1,1,razorpay,2,1.1462,insufficient_funds,1
30a8e174-bc86-482e-b827-a9b34269b6c4,2026-09-12T06:57:04.531765,IN,prepaid,rupay,sbi,999.0,12,3,20,0,0,cashfree,1,0.025,upi_mandate_revoked,0
f75d861c-80ee-452f-b8f9-c31cba068df1,2026-08-29T14:45:54.947708,IN,upi,upi_autopay,gpay,1499.0,9,2,23,1,0,billdesk,3,3.7062,insufficient_funds,0
5836f00b-f232-4529-b6d0-a7bbb0a149ad,2026-08-29T17:15:12.140987,IN,debit,rupay,axis_bank,149.0,24,2,22,0,0,billdesk,1,0.0167,insufficient_funds,0
37cdd13d-1472-4e8e-bab3-757cb892c691,2026-08-31T22:00:36.140347,IN,debit,rupay,axis_bank,1499.0,16,3,21,0,0,cashfree,3,5.5916,insufficient_funds,0
3d218329-ef69-4117-ae2c-779b8c81c97f,2026-08-21T06:58:25.754475,IN,credit,visa,sbi,999.0,8,6,10,1,1,billdesk,3,7.8227,bank_server_down,1
1a004073-60b8-4156-b857-c8792acb477e,2026-09-17T08:22:01.724450,IN,upi,upi_autopay,hdfc_bank,690.0,1,5,10,1,1,payu,1,0.6685,upi_mandate_revoked,0
7d28bda9-5db1-4db4-aa35-37ed20c93396,2026-08-28T12:32:46.379495,IN,upi,upi_autopay,icici_bank,149.0,11,1,0,0,0,razorpay,1,0.7112,bank_server_down,1
5cae4949-374d-43f1-ae92-04c6fcca28c1,2026-09-03T10:33:26.593439,IN,upi,upi_autopay,cred,149.0,6,3,23,0,0,cashfree,2,1.2643,upi_mandate_revoked,0
e86234f8-1a57-499f-adec-21ea36e7369d,2026-08-17T13:35:50.489498,IN,debit,visa,sbi,149.0,17,5,22,0,0,payu,4,11.3765,bank_server_down,0
0c835c69-2c12-4050-b498-3c9c8187307a,2026-08-30T17:17:38.741118,IN,upi,upi_autopay,sbi,149.0,5,3,12,1,1,payu,2,1.9346,gateway_timeout,1
a1dd3ea0-8924-4d34-9316-54ff424b3017,2026-09-01T01:07:47.122526,IN,debit,visa,icici_bank,49999.0,2,5,17,1,0,razorpay,1,0.3296,rbi_afa_limit_exceeded,0
237d8475-eaab-43aa-a625-0b0c3f54a2ac,2026-08-16T23:26:23.957550,IN,upi,upi_autopay,phonepe,690.0,9,6,5,1,0,billdesk,4,10.7706,issuer_unavailable,0
b2e32439-52e8-41fe-81d0-445bcb72ad54,2026-09-15T04:23:16.735970,IN,upi,upi_autopay,paytm,149.0,21,3,12,0,1,billdesk,2,2.9403,upi_mandate_revoked,0
b8b2ca29-6ded-4c89-bbd9-6ce6f363d194,2026-08-30T18:41:51.254690,IN,upi,upi_autopay,hdfc_bank,1499.0,14,3,19,0,0,cashfree,2,2.8204,upi_mandate_revoked,0
0b4bde63-5f83-4686-81f7-d8048dff3c67,2026-09-05T08:12:12.519003,IN,debit,mastercard,sbi,690.0,6,6,14,0,0,billdesk,1,0.4115,account_closed,0
6858f19b-87cc-4efc-b0fc-f7d99c085e5f,2026-08-31T10:17:23.388403,IN,credit,rupay,hdfc_bank,149.0,29,2,8,1,0,cashfree,2,2.1512,issuer_unavailable,1
409f61a2-bf31-4ede-b7d8-3e56eae12821,2026-08-19T04:50:07.982933,IN,debit,mastercard,sbi,1499.0,21,6,19,0,0,razorpay,2,1.7347,network_error,0
0f7b9a2f-edf0-4894-8f20-ba5077f78b4a,2026-08-27T00:49:59.847571,IN,upi,upi_autopay,hdfc_bank,89.0,26,2,6,0,0,cashfree,2,2.0151,insufficient_funds,0
cb121deb-504e-46de-8ceb-589cefbef7c7,2026-08-28T19:18:41.417488,IN,upi,upi_autopay,hdfc_bank,1499.0,2,0,15,1,0,cashfree,2,2.9093,insufficient_funds,0
a8799c4f-c4d9-496e-af29-eb1e10b836eb,2026-09-12T01:18:08.493427,IN,upi,upi_autopay,phonepe,89.0,4,3,11,1,1,billdesk,1,0.0364,insufficient_funds,1
6f14d809-fcfd-480e-9e71-4858d3911915,2026-09-02T22:03:51.658973,IN,debit,mastercard,hdfc_bank,999.0,25,3,21,0,0,razorpay,1,0.1243,processing_error,1
1a69908d-813d-4bba-bec0-bfe915c2d55a,2026-09-14T03:44:55.548492,IN,upi,upi_autopay,sbi,149.0,5,2,15,1,0,razorpay,2,1.4674,network_error,0
a2649083-6d0d-43f1-b134-53bb29c657c5,2026-08-28T17:47:41.984239,IN,upi,upi_autopay,sbi,999.0,10,4,2,1,0,billdesk,2,3.4747,insufficient_funds,0
a8a1d87e-3901-4134-80a5-18eab2a28c9b,2026-09-01T07:55:19.023281,IN,debit,visa,sbi,89.0,31,5,13,1,1,razorpay,1,0.0204,insufficient_funds,1
e7259d98-c4f1-44fe-9caf-6b4b1d2feede,2026-09-01T18:30:00.622755,IN,debit,rupay,icici_bank,149.0,1,6,21,1,0,payu,2,2.9158,bank_server_down,0
7b81b560-0f3b-45b1-983c-095f02c7070b,2026-09-01T12:35:36.287542,IN,prepaid,visa,kotak_mahindra,18500.0,11,4,5,0,0,billdesk,3,6.9559,rbi_afa_limit_exceeded,0
fdb130df-24c3-4029-a8a6-f44a598e427d,2026-09-04T03:11:39.035148,IN,upi,upi_autopay,sbi,999.0,4,3,19,1,0,billdesk,4,12.4569,bank_server_down,0
d05816c6-ed04-45da-9217-dc7513be4a75,2026-09-02T21:54:23.097630,IN,upi,upi_autopay,gpay,1499.0,16,4,1,0,0,billdesk,1,1.4852,insufficient_funds,0
fe3ef83f-d2f7-46d3-840a-bdf36012e985,2026-08-28T05:17:13.333971,IN,upi,upi_autopay,axis_bank,999.0,7,0,15,1,0,razorpay,1,1.4917,insufficient_funds,0
9913ac74-9a7b-4e56-8fc8-0cc0d80d4367,2026-09-10T18:05:33.007914,IN,upi,upi_autopay,cred,999.0,1,4,2,1,0,billdesk,2,2.1545,network_error,0
949c504c-2e05-472d-8b4e-f5c2d56c62d3,2026-08-31T20:35:17.152583,IN,upi,upi_autopay,sbi,690.0,24,2,23,0,0,payu,1,0.5653,bank_server_down,0
67478c7b-8e77-4231-8941-169018140767,2026-09-09T18:46:05.513574,IN,upi,upi_autopay,sbi,149.0,31,6,15,1,0,cashfree,1,0.0371,insufficient_funds,0
54ab82aa-4523-49b1-bc1e-ec360e88b538,2026-09-13T12:21:48.305581,IN,upi,upi_autopay,gpay,89.0,14,4,22,0,0,cashfree,1,0.0258,do_not_honor,0
7e38b27a-dfc0-4ebd-9acf-34ff105e1a1e,2026-09-01T08:20:02.023231,IN,debit,mastercard,hdfc_bank,149.0,20,2,3,0,0,razorpay,1,0.8954,insufficient_funds,0
c2b1d254-a45c-41e2-977c-1b3bc5758e8f,2026-08-22T12:23:42.473083,IN,debit,mastercard,icici_bank,999.0,3,5,12,1,1,razorpay,3,7.11,card_velocity_exceeded,0
1fc4ab0b-b232-45a3-bce2-e14ad6a7bb96,2026-08-28T04:58:31.315490,IN,debit,rupay,hdfc_bank,999.0,21,2,19,0,0,payu,2,3.2062,bank_server_down,0
91f78807-e126-4f8a-9219-5513dd74189b,2026-09-10T13:32:42.741537,IN,credit,rupay,hdfc_bank,89.0,4,5,22,1,0,razorpay,3,3.008,issuer_unavailable,0
a90d9f89-786f-4363-9188-e3f488772320,2026-08-17T15:31:26.632570,IN,debit,rupay,axis_bank,149.0,28,2,13,1,1,razorpay,3,5.1285,insufficient_funds,1
88492294-72a3-4c78-bdb9-f4bcca132c0e,2026-08-12T15:46:32.825130,IN,debit,visa,sbi,1499.0,2,1,2,1,0,payu,4,7.4238,invalid_cvv,0
712908d6-8fb9-4052-beec-06db7339b709,2026-08-31T23:52:11.645456,IN,upi,upi_autopay,paytm,1499.0,18,1,17,0,0,razorpay,3,3.9497,network_error,0
df08592c-75d1-48f0-840d-ecc849e2cf3d,2026-09-01T02:41:28.829177,IN,upi,upi_autopay,cred,1499.0,20,0,8,0,0,billdesk,3,4.6572,insufficient_funds,0
d8998afe-3232-411a-bd98-f0e6b48ab690,2026-08-30T04:26:26.922948,IN,upi,upi_autopay,cred,1499.0,12,0,2,0,0,razorpay,1,0.0179,issuer_unavailable,1
9b8985d5-ff20-437a-96c4-620a79b33af3,2026-08-20T12:04:45.127486,IN,credit,mastercard,kotak_mahindra,999.0,1,6,6,1,0,billdesk,3,4.5134,bank_server_down,0
75b13f7c-c8c5-48f3-a4f1-5f172d221b12,2026-08-18T09:52:16.836800,IN,upi,upi_autopay,phonepe,1499.0,19,6,23,0,0,payu,2,1.9561,insufficient_funds,0
d13f73d2-a598-4519-8fea-e9b6c8effa60,2026-08-16T17:55:37.139725,IN,debit,visa,kotak_mahindra,89.0,12,4,12,0,1,billdesk,2,3.5458,generic_decline,0
b414008b-e854-447b-bfdf-c4e1760b821a,2026-09-10T14:56:41.894649,IN,debit,rupay,axis_bank,49999.0,21,4,8,0,0,razorpay,2,3.5605,rbi_afa_limit_exceeded,0
7d03ed29-3436-45f2-9d32-d7e35d1329fb,2026-08-29T15:05:04.567047,IN,credit,rupay,kotak_mahindra,149.0,19,2,6,0,0,payu,2,3.4514,network_error,0
7e77804a-843e-4462-abbc-315f3c390138,2026-09-02T16:52:12.298371,IN,upi,upi_autopay,axis_bank,1499.0,7,5,15,1,0,billdesk,3,5.3884,insufficient_funds,0
1fcb263d-5e03-4fb4-b0d9-3f6c289e55ae,2026-08-20T12:32:00.089612,IN,debit,rupay,hdfc_bank,1499.0,28,5,23,1,0,cashfree,2,2.7323,generic_decline,0
cea8c4f3-ad43-4423-9c76-8a3768e9e312,2026-08-31T01:54:56.646277,IN,debit,visa,sbi,1499.0,10,1,16,1,0,payu,3,3.7016,bank_server_down,0
db357025-3093-4117-ad8a-7ee14948e8da,2026-09-11T13:07:37.219352,IN,upi,upi_autopay,axis_bank,999.0,16,5,15,0,0,payu,1,0.0221,issuer_unavailable,1
5329deef-65fd-45d1-b954-42bc2566d220,2026-09-16T08:58:46.492544,IN,upi,upi_autopay,kotak_mahindra,1499.0,21,6,10,0,1,payu,1,0.8232,upi_mandate_revoked,0
6fca1027-5ca8-486c-b134-f2f93125126f,2026-08-23T13:41:24.464162,IN,upi,upi_autopay,hdfc_bank,690.0,27,5,5,0,0,cashfree,1,0.0123,insufficient_funds,1
b91855b5-2295-4ec2-a3e1-47fc2b3f9922,2026-08-19T16:15:27.246114,IN,upi,upi_autopay,phonepe,149.0,5,5,2,1,0,payu,1,0.268,upi_mandate_revoked,0
17b94968-a9cc-4206-ad3a-363459f348f6,2026-09-03T13:52:28.240125,IN,upi,upi_autopay,icici_bank,149.0,19,1,2,0,0,cashfree,3,3.1997,insufficient_funds,0
fe03e219-cfa6-4126-95cf-d2ad064ce66f,2026-09-02T03:08:33.310872,IN,debit,rupay,kotak_mahindra,89.0,12,0,10,0,1,razorpay,3,6.1027,do_not_honor,0
39d54c8a-ba83-4e1b-a136-0fc61d7b0150,2026-09-14T10:06:56.898585,IN,debit,visa,hdfc_bank,999.0,15,4,19,0,0,payu,1,0.0165,upi_mandate_revoked,0
a06da8e1-0a51-4b3f-9531-d85dd9c1873b,2026-08-28T16:25:40.219043,IN,upi,upi_autopay,sbi,149.0,21,5,9,0,1,billdesk,1,0.857,upi_mandate_revoked,0
4ed60efe-310c-42d3-970d-f44c88d095d3,2026-09-13T21:34:43.254879,IN,upi,upi_autopay,hdfc_bank,149.0,8,5,14,1,0,billdesk,1,0.6021,processing_error,0
824dd500-fea3-4e07-a08a-a2a3e541103b,2026-09-03T02:28:59.438163,IN,upi,upi_autopay,cred,149.0,23,3,22,0,0,razorpay,1,1.0827,bank_server_down,1
5240a041-ed86-4f38-8074-fa2286afc952,2026-08-31T13:50:56.544836,IN,debit,visa,axis_bank,149.0,29,1,23,1,0,payu,2,2.9256,card_velocity_exceeded,0
1cfa8289-dc5b-4c77-99d8-108f54c4bed5,2026-08-23T10:57:00.354792,IN,upi,upi_autopay,hdfc_bank,999.0,22,4,18,0,0,razorpay,2,1.389,bank_server_down,1
0ebd5965-4f59-469c-9db3-1734cff54637,2026-08-23T13:42:28.096582,IN,upi,upi_autopay,sbi,149.0,3,6,5,1,0,billdesk,1,0.5866,network_error,1
1094e9ee-e7aa-452d-954d-a704c4995731,2026-09-10T07:23:29.894747,IN,debit,rupay,sbi,1499.0,31,3,14,1,0,payu,3,3.5285,bank_server_down,0
7fdda24e-afb9-4e77-b64c-6d632704369d,2026-09-06T04:46:53.928431,IN,upi,upi_autopay,hdfc_bank,690.0,9,3,17,1,0,payu,1,1.103,gateway_timeout,0
6a1ca7fd-0f01-47f6-9b63-f51117d639fd,2026-09-06T18:40:54.458633,IN,upi,upi_autopay,kotak_mahindra,999.0,20,0,1,0,0,razorpay,2,3.1934,bank_server_down,0
d892c855-b7f4-4d09-8ed8-833ea7e0d046,2026-08-31T06:51:07.221634,IN,debit,rupay,hdfc_bank,149.0,23,6,5,0,0,cashfree,1,0.6189,insufficient_funds,0
2db40bc2-63e9-48e0-a0d3-9456faba00fa,2026-09-04T10:51:20.143251,IN,credit,rupay,icici_bank,49999.0,11,1,23,0,0,cashfree,3,5.9054,rbi_afa_limit_exceeded,0
29a45124-f96f-47c6-88fd-3e6f2c1411ac,2026-09-09T15:32:58.807859,IN,upi,upi_autopay,phonepe,1499.0,24,2,15,0,0,payu,2,2.5487,account_closed,0
ae21a453-e468-42ff-9bb1-ee05f7a0c1c0,2026-09-09T11:59:21.902042,IN,upi,upi_autopay,hdfc_bank,1499.0,2,1,0,1,0,billdesk,1,0.7393,bank_server_down,0
4fdcdfde-2f25-4e25-8e63-5023a1f4e714,2026-08-10T18:06:30.365071,IN,upi,upi_autopay,sbi,999.0,9,0,22,1,0,razorpay,4,12.1797,bank_server_down,0
70376898-7d69-4384-a171-d5df7818070f,2026-08-24T20:07:04.876686,IN,debit,rupay,sbi,1499.0,15,6,3,0,0,razorpay,4,7.9671,insufficient_funds,0
eaca3d5a-5ddf-4118-94c4-685e70f6f880,2026-09-06T22:56:03.693710,IN,debit,mastercard,hdfc_bank,690.0,5,4,8,1,0,billdesk,3,4.3725,card_velocity_exceeded,0
d44900ff-c4b1-44f2-a5cf-9a1c10f4e5ae,2026-09-13T21:40:57.373466,IN,upi,upi_autopay,axis_bank,1499.0,23,1,14,0,0,razorpay,2,3.2184,account_closed,0
18a892ac-4a26-4066-b945-6b958a54c5e2,2026-09-02T05:41:04.303908,IN,credit,rupay,icici_bank,999.0,14,2,14,0,0,cashfree,1,0.6986,bank_server_down,1
c1d06699-eac0-4afe-a44c-8b75f95cfed4,2026-08-25T18:38:37.382233,IN,upi,upi_autopay,icici_bank,1499.0,20,3,7,0,0,cashfree,1,0.021,gateway_timeout,1
f6809448-7ab8-46ab-89c6-b2e65e9607e9,2026-08-30T20:05:33.144977,IN,upi,upi_autopay,hdfc_bank,999.0,11,0,2,0,0,razorpay,2,1.4983,processing_error,0
069819ed-42d2-4a7e-8b43-e1e4de25b0d0,2026-08-25T18:55:23.339567,IN,upi,upi_autopay,icici_bank,1499.0,12,1,2,0,0,billdesk,3,4.1686,bank_server_down,0
1b6ea4dd-06ee-4654-8e8c-72d6a7c9bef5,2026-09-03T11:06:07.574302,IN,credit,visa,hdfc_bank,149.0,4,5,10,1,1,payu,1,0.0114,insufficient_funds,1
d2749147-97f6-4505-bfc7-780f71bd127f,2026-08-20T09:44:39.705525,IN,upi,upi_autopay,icici_bank,999.0,12,3,14,0,0,payu,3,4.1023,insufficient_funds,0
77e79f61-b06d-48eb-915b-c07320e19807,2026-09-03T06:36:46.681800,IN,debit,visa,sbi,999.0,31,0,7,1,0,billdesk,2,1.2187,gateway_timeout,0
f69c4084-5229-4f2c-90da-844019255bf9,2026-09-15T08:55:29.508355,IN,upi,upi_autopay,icici_bank,89.0,24,5,22,0,0,cashfree,1,1.4687,card_velocity_exceeded,1
90a5b374-0e85-4f6d-8171-97e9a2253d1d,2026-09-12T07:03:06.435706,IN,debit,rupay,sbi,999.0,15,2,18,0,0,payu,1,0.7981,issuer_unavailable,0
01df74af-3880-4cfc-b5c5-c6171a807513,2026-09-03T12:26:16.115778,IN,upi,upi_autopay,sbi,149.0,29,3,11,1,1,razorpay,2,2.8449,expired_card,0
9039d1f2-d48f-4808-a62f-4f866bc255b1,2026-09-13T05:33:37.461348,IN,upi,upi_autopay,icici_bank,999.0,16,1,0,0,0,cashfree,1,0.0305,network_error,1
7b7026e3-d3ba-45b4-a97a-838f09f54ec9,2026-08-12T09:44:28.830710,IN,upi,upi_autopay,phonepe,690.0,4,5,22,1,0,payu,3,7.456,insufficient_funds,0
6016812f-ff83-4a5b-861a-2d722a650d47,2026-09-01T10:57:32.061800,IN,upi,upi_autopay,axis_bank,89.0,28,3,6,1,0,razorpay,2,3.7577,do_not_honor,0
be1b1f39-8854-4509-942f-55d2d438bf86,2026-08-31T21:13:03.319525,IN,upi,upi_autopay,sbi,999.0,8,6,19,1,0,billdesk,3,3.4924,network_error,0
f7b5a483-f558-4ea4-892d-c3c998837a63,2026-09-14T09:55:33.912033,IN,upi,upi_autopay,cred,999.0,2,0,0,1,0,billdesk,1,1.4639,insufficient_funds,0
5a01d258-355b-42d8-b1b2-f0c91cdb5586,2026-09-10T07:03:04.221303,IN,upi,upi_autopay,hdfc_bank,999.0,29,2,18,1,0,payu,2,3.3608,generic_decline,1
5e8b61d8-7fcc-4510-b7ba-4476d01af14f,2026-08-31T06:55:32.250538,IN,debit,mastercard,sbi,1499.0,27,6,17,0,0,billdesk,1,0.0227,insufficient_funds,1
546fd4f5-98a6-47f3-9f4f-e04fb42aa52d,2026-08-15T12:02:19.837168,IN,upi,upi_autopay,icici_bank,999.0,6,6,5,0,0,razorpay,3,5.8282,bank_server_down,0
aa366bac-c12d-488c-b54a-337b0abd255a,2026-09-05T23:05:32.869931,IN,upi,upi_autopay,cred,149.0,9,0,0,1,0,razorpay,1,0.3687,generic_decline,0
6373d29b-dbf6-438c-9238-90ac235dfc14,2026-08-31T00:57:18.251909,IN,credit,rupay,icici_bank,149.0,7,4,12,1,1,razorpay,4,8.7297,bank_server_down,0
578830e4-12fc-4402-800a-15550d4ad93a,2026-09-16T03:56:54.629577,IN,credit,rupay,kotak_mahindra,149.0,19,3,12,0,1,cashfree,1,1.0541,upi_mandate_revoked,0
4096917e-87dc-4d55-9b54-b3aa5251374c,2026-08-22T09:53:06.059819,IN,upi,upi_autopay,hdfc_bank,1499.0,30,5,10,1,1,payu,2,1.7416,bank_server_down,1
33ba2e5e-4d10-49e9-b8c4-0d3fdeb041fb,2026-09-01T18:23:57.550091,IN,upi,upi_autopay,phonepe,89.0,9,1,10,1,1,cashfree,1,0.7675,do_not_honor,0
d60af807-3825-49d9-aa41-04d105c79cb6,2026-09-16T20:44:39.064087,IN,upi,upi_autopay,icici_bank,24999.0,27,3,2,0,0,payu,1,0.02,rbi_afa_limit_exceeded,0
1dfb6d43-13ab-4984-9cc4-094148e27b10,2026-08-10T06:41:09.483012,IN,upi,upi_autopay,gpay,89.0,18,5,0,0,0,razorpay,4,9.713,do_not_honor,0
b0e729e4-3959-41a0-a6ae-d861732c584b,2026-09-16T07:02:23.081677,IN,upi,upi_autopay,sbi,149.0,10,2,1,1,0,payu,1,0.0282,gateway_timeout,0
1af39086-a940-45db-bede-93ce2ebb0d60,2026-09-15T09:59:26.008617,IN,upi,upi_autopay,sbi,149.0,8,0,22,1,0,billdesk,1,0.0173,insufficient_funds,0
2f0f7b56-db2c-427a-93c4-a8fba3e51935,2026-08-18T05:13:59.554722,IN,debit,rupay,axis_bank,1499.0,31,2,19,1,0,razorpay,2,2.5805,bank_server_down,1
e3eee78a-73d9-44ca-873c-48eecf91ede6,2026-09-01T10:03:47.761032,IN,debit,visa,icici_bank,690.0,29,6,20,1,0,cashfree,3,5.1961,card_velocity_exceeded,0
7683c2a7-7039-42a6-8cdc-08a323a0cb79,2026-08-30T14:49:50.959858,IN,upi,upi_autopay,sbi,149.0,5,3,12,1,1,cashfree,1,1.178,bank_server_down,1
65ac64d6-c96f-4f5c-b0c9-747677cf997e,2026-08-20T05:38:24.972761,IN,debit,mastercard,sbi,999.0,7,6,22,1,0,cashfree,2,3.7015,insufficient_funds,1
44f47b3f-86cd-412f-94f0-05245d8e0723,2026-08-30T18:18:47.050272,IN,upi,upi_autopay,phonepe,149.0,25,3,15,0,0,billdesk,1,0.8371,insufficient_funds,0
e9cd1672-e97e-4d3a-b327-a7b40f4d1218,2026-08-21T14:53:32.154563,IN,upi,upi_autopay,hdfc_bank,149.0,28,2,8,1,0,cashfree,1,0.8052,gateway_timeout,0
eb070d70-a75f-48ca-b6e1-49e01ac931ae,2026-09-08T07:41:44.085471,IN,credit,rupay,hdfc_bank,999.0,11,3,4,0,0,billdesk,1,0.9833,network_error,0
c7a1dfc3-f038-4878-98a3-695886b5fde8,2026-09-01T09:25:18.231604,IN,debit,visa,sbi,999.0,12,0,8,0,0,razorpay,4,12.3419,generic_decline,0
d6062f1d-e4fe-478a-afa7-8107f6bba89e,2026-09-07T04:33:22.510178,IN,debit,rupay,kotak_mahindra,999.0,28,2,1,1,0,billdesk,1,0.0151,insufficient_funds,0
35ebf3f2-9cc6-4413-b134-583d51acbc5a,2026-09-03T05:24:26.759806,IN,debit,rupay,axis_bank,999.0,22,5,22,0,0,billdesk,1,0.5764,bank_server_down,1
7b00b1ac-b08d-45ae-98c4-9d8b6e492b43,2026-08-18T13:04:56.150379,IN,debit,mastercard,kotak_mahindra,149.0,25,0,23,0,0,razorpay,4,8.4612,bank_server_down,0
